NAME,PRICE,CUSINE_CATEGORY,REGION,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,DAYS_OPEN
Restaurant_4002,2340,Chinese,Goregaon,Bar,12noon to 1am,Average,4.2,8756,Mon-Fri
Restaurant_4003,1778,North Indian,Malad,Fine Dining,10am to 11pm,Very Good,3.8,72,Tue-Sun
Restaurant_4004,715,Chinese,Malad,Dessert Parlor,11am to 12midnight,Excellent,3.5,9589,Mon-Fri
Restaurant_4005,505,North Indian,Andheri,Cafe,12noon to 1am,Average,3.4,5423,Mon-Sun
Restaurant_4006,1849,North Indian,Chembur,Cafe,11am to 12midnight,Very Good,3.7,2750,Tue-Sun
Restaurant_4007,192,Fast Food,Bandra,Fine Dining,10am to 11pm,Very Good,3.7,1769,Mon-Sun
Restaurant_4008,753,Chinese,Dadar,Quick Bites,10am to 11pm,Very Good,2.8,614,Tue-Sun
Restaurant_4009,533,Chinese,Andheri,Bar,11am to 12midnight,Good,3.8,9695,Tue-Sun
Restaurant_4010,1235,North Indian,Andheri,Quick Bites,10am to 11pm,Excellent,2.6,3026,Tue-Sun
Restaurant_4011,474,Seafood,Goregaon,Dessert Parlor,11am to 12midnight,Very Good,4.8,6547,Tue-Sun
Restaurant_4012,1166,Chinese,Chembur,Bar,11am to 12midnight,Very Good,4.3,2496,Mon-Sun
Restaurant_4013,306,Italian,Andheri,Fine Dining,12noon to 1am,Good,2.5,8087,Mon-Sun
Restaurant_4014,879,Italian,Thane,Quick Bites,10am to 11pm,Poor,3.2,5638,Tue-Sun
Restaurant_4015,1419,North Indian,Goregaon,Dessert Parlor,10am to 11pm,Good,5.0,4464,Tue-Sun
Restaurant_4016,1241,Cafe,Bandra,Casual Dining,11am to 12midnight,Very Good,2.6,4944,Tue-Sun
Restaurant_4017,631,North Indian,Dadar,Dessert Parlor,12noon to 1am,Excellent,2.9,369,Tue-Sun
Restaurant_4018,2313,North Indian,Powai,Quick Bites,11am to 12midnight,Good,3.7,4929,Tue-Sun
Restaurant_4019,189,Seafood,Chembur,Fine Dining,10am to 11pm,Very Good,3.4,9687,Mon-Fri
Restaurant_4020,1217,Seafood,Bandra,Fine Dining,12noon to 1am,Excellent,5.0,3394,Tue-Sun
Restaurant_4021,112,Fast Food,Borivali,Bar,12noon to 1am,Good,3.8,9607,Tue-Sun
Restaurant_4022,1957,Cafe,Chembur,Bar,11am to 12midnight,Average,4.9,3097,Mon-Fri
Restaurant_4023,904,Cafe,Borivali,Casual Dining,11am to 12midnight,Excellent,3.4,3826,Mon-Sun
Restaurant_4024,1044,Cafe,Borivali,Quick Bites,12noon to 1am,Very Good,3.2,5790,Mon-Fri
Restaurant_4025,1957,Cafe,Andheri,Fine Dining,10am to 11pm,Excellent,3.2,1876,Mon-Sun
Restaurant_4026,1710,Cafe,Vashi,Fine Dining,10am to 11pm,Excellent,4.1,5451,Mon-Sun
Restaurant_4027,2059,North Indian,Bandra,Casual Dining,12noon to 1am,Very Good,4.0,4305,Mon-Fri
Restaurant_4028,1152,North Indian,Borivali,Cafe,11am to 12midnight,Average,3.9,6265,Mon-Fri
Restaurant_4029,395,Fast Food,Bandra,Fine Dining,11am to 12midnight,Excellent,3.0,4529,Mon-Sun
Restaurant_4030,1025,Italian,Malad,Dessert Parlor,10am to 11pm,Very Good,3.2,7737,Mon-Sun
Restaurant_4031,739,Italian,Bandra,Cafe,10am to 11pm,Excellent,3.2,4047,Mon-Sun
Restaurant_4032,2487,Fast Food,Vashi,Cafe,12noon to 1am,Poor,4.7,2735,Mon-Fri
Restaurant_4033,727,Fast Food,Powai,Casual Dining,10am to 11pm,Average,4.5,336,Tue-Sun
Restaurant_4034,1267,Chinese,Dadar,Casual Dining,10am to 11pm,Poor,3.0,8738,Mon-Sun
Restaurant_4035,1041,North Indian,Powai,Dessert Parlor,11am to 12midnight,Excellent,2.9,8780,Mon-Fri
Restaurant_4036,929,Cafe,Borivali,Casual Dining,11am to 12midnight,Average,2.8,4099,Mon-Sun
Restaurant_4037,1870,Chinese,Bandra,Casual Dining,10am to 11pm,Very Good,2.7,4510,Tue-Sun
Restaurant_4038,1075,Seafood,Thane,Casual Dining,11am to 12midnight,Poor,5.0,6007,Tue-Sun
Restaurant_4039,1054,North Indian,Chembur,Fine Dining,11am to 12midnight,Average,4.5,9651,Mon-Sun
Restaurant_4040,1362,Fast Food,Vashi,Casual Dining,11am to 12midnight,Average,2.5,8793,Mon-Fri
Restaurant_4041,1051,Italian,Goregaon,Casual Dining,10am to 11pm,Excellent,2.5,8521,Mon-Fri
Restaurant_4042,1043,North Indian,Borivali,Cafe,11am to 12midnight,Poor,4.2,2911,Mon-Sun
Restaurant_4043,2302,Fast Food,Thane,Cafe,10am to 11pm,Very Good,3.3,9350,Mon-Sun
Restaurant_4044,1304,North Indian,Vashi,Dessert Parlor,10am to 11pm,Good,2.7,6886,Tue-Sun
Restaurant_4045,2235,North Indian,Borivali,Bar,12noon to 1am,Excellent,3.7,5845,Tue-Sun
Restaurant_4046,1634,North Indian,Goregaon,Dessert Parlor,12noon to 1am,Average,2.5,5759,Mon-Fri
Restaurant_4047,1196,Seafood,Chembur,Fine Dining,12noon to 1am,Poor,3.6,4535,Tue-Sun
Restaurant_4048,278,Italian,Malad,Fine Dining,10am to 11pm,Good,3.1,1076,Mon-Sun
Restaurant_4049,2359,North Indian,Chembur,Fine Dining,12noon to 1am,Average,3.2,9032,Mon-Sun
Restaurant_4050,1928,Fast Food,Dadar,Quick Bites,11am to 12midnight,Poor,3.2,1699,Mon-Fri
Restaurant_4051,1357,Seafood,Thane,Dessert Parlor,12noon to 1am,Poor,3.3,8915,Mon-Fri
Restaurant_4052,564,Chinese,Bandra,Dessert Parlor,10am to 11pm,Good,2.6,3874,Mon-Fri
Restaurant_4053,1874,North Indian,Powai,Casual Dining,11am to 12midnight,Average,3.9,8290,Mon-Sun
Restaurant_4054,1330,Seafood,Vashi,Casual Dining,11am to 12midnight,Good,3.9,7796,Mon-Fri
Restaurant_4055,984,Cafe,Thane,Casual Dining,11am to 12midnight,Very Good,4.1,9869,Mon-Fri
Restaurant_4056,2423,Chinese,Powai,Bar,12noon to 1am,Excellent,2.9,1296,Tue-Sun
Restaurant_4057,1432,Italian,Malad,Fine Dining,12noon to 1am,Excellent,5.0,2447,Tue-Sun
Restaurant_4058,1754,North Indian,Vashi,Casual Dining,12noon to 1am,Very Good,2.8,1971,Mon-Fri
Restaurant_4059,1044,North Indian,Bandra,Quick Bites,12noon to 1am,Average,4.5,4533,Mon-Sun
Restaurant_4060,1024,Seafood,Vashi,Cafe,11am to 12midnight,Good,3.1,2718,Mon-Sun
Restaurant_4061,2038,Italian,Bandra,Quick Bites,10am to 11pm,Excellent,3.6,7574,Mon-Sun
Restaurant_4062,593,Cafe,Thane,Bar,12noon to 1am,Very Good,3.3,5670,Mon-Fri
Restaurant_4063,1646,Chinese,Powai,Casual Dining,10am to 11pm,Poor,3.3,6286,Mon-Fri
Restaurant_4064,2069,Fast Food,Vashi,Dessert Parlor,11am to 12midnight,Excellent,3.7,1007,Mon-Fri
Restaurant_4065,1194,Italian,Chembur,Cafe,10am to 11pm,Excellent,3.1,7529,Tue-Sun
Restaurant_4066,1925,North Indian,Vashi,Fine Dining,10am to 11pm,Very Good,3.9,7801,Mon-Fri
Restaurant_4067,862,Seafood,Chembur,Bar,12noon to 1am,Good,3.1,2586,Tue-Sun
Restaurant_4068,2423,Cafe,Andheri,Quick Bites,12noon to 1am,Excellent,4.9,4504,Mon-Fri
Restaurant_4069,149,Seafood,Powai,Casual Dining,11am to 12midnight,Good,3.1,7896,Mon-Fri
Restaurant_4070,1005,Chinese,Andheri,Bar,12noon to 1am,Very Good,4.4,5395,Mon-Sun
Restaurant_4071,663,Italian,Vashi,Bar,10am to 11pm,Poor,3.7,8376,Tue-Sun
Restaurant_4072,882,Seafood,Malad,Dessert Parlor,10am to 11pm,Excellent,2.6,594,Tue-Sun
Restaurant_4073,2140,Fast Food,Powai,Fine Dining,10am to 11pm,Good,2.9,5151,Mon-Fri
Restaurant_4074,1931,Fast Food,Andheri,Dessert Parlor,10am to 11pm,Good,4.8,6179,Tue-Sun
Restaurant_4075,683,Seafood,Borivali,Dessert Parlor,12noon to 1am,Average,4.6,9516,Tue-Sun
Restaurant_4076,1419,North Indian,Malad,Fine Dining,11am to 12midnight,Good,2.9,2602,Mon-Fri
Restaurant_4077,335,Seafood,Thane,Quick Bites,12noon to 1am,Good,2.6,4627,Mon-Fri
Restaurant_4078,2203,Cafe,Andheri,Dessert Parlor,10am to 11pm,Very Good,2.9,1455,Mon-Fri
Restaurant_4079,2042,Italian,Malad,Fine Dining,11am to 12midnight,Good,4.0,1668,Mon-Sun
Restaurant_4080,459,Chinese,Thane,Bar,11am to 12midnight,Average,4.1,7068,Mon-Sun
Restaurant_4081,2030,Fast Food,Borivali,Bar,10am to 11pm,Poor,3.4,4301,Mon-Sun
Restaurant_4082,209,Seafood,Dadar,Fine Dining,10am to 11pm,Average,3.2,1685,Tue-Sun
Restaurant_4083,291,Cafe,Powai,Bar,12noon to 1am,Poor,3.0,3497,Mon-Fri
Restaurant_4084,1003,Fast Food,Dadar,Cafe,11am to 12midnight,Excellent,3.6,7972,Mon-Fri
Restaurant_4085,1216,Fast Food,Andheri,Cafe,11am to 12midnight,Poor,2.6,1630,Mon-Sun
Restaurant_4086,961,Chinese,Vashi,Fine Dining,12noon to 1am,Poor,2.5,4046,Mon-Sun
Restaurant_4087,1183,Fast Food,Vashi,Fine Dining,10am to 11pm,Average,4.5,6492,Mon-Fri
Restaurant_4088,749,Cafe,Chembur,Quick Bites,11am to 12midnight,Very Good,3.8,3069,Mon-Fri
Restaurant_4089,138,Fast Food,Malad,Fine Dining,12noon to 1am,Very Good,4.5,3600,Mon-Fri
Restaurant_4090,736,Fast Food,Dadar,Dessert Parlor,11am to 12midnight,Poor,2.8,9559,Mon-Sun
Restaurant_4091,1136,Seafood,Thane,Bar,12noon to 1am,Average,4.5,7890,Mon-Fri
Restaurant_4092,135,Seafood,Andheri,Dessert Parlor,11am to 12midnight,Very Good,4.8,1070,Mon-Sun
Restaurant_4093,2248,Italian,Bandra,Fine Dining,10am to 11pm,Very Good,3.8,1339,Tue-Sun
Restaurant_4094,1461,North Indian,Thane,Bar,10am to 11pm,Average,2.8,1422,Mon-Fri
Restaurant_4095,2083,Cafe,Bandra,Cafe,11am to 12midnight,Poor,2.8,4665,Mon-Sun
Restaurant_4096,265,North Indian,Chembur,Bar,11am to 12midnight,Excellent,3.0,274,Mon-Fri
Restaurant_4097,1979,North Indian,Vashi,Quick Bites,11am to 12midnight,Average,3.0,2749,Mon-Sun
Restaurant_4098,130,Fast Food,Powai,Casual Dining,12noon to 1am,Average,4.9,8436,Mon-Sun
Restaurant_4099,110,Chinese,Powai,Bar,10am to 11pm,Average,4.5,8535,Mon-Fri
Restaurant_4100,2111,Chinese,Vashi,Fine Dining,12noon to 1am,Poor,3.3,9484,Mon-Sun
Restaurant_4101,2243,Fast Food,Chembur,Quick Bites,10am to 11pm,Poor,4.5,9917,Tue-Sun
Restaurant_4102,2339,Cafe,Borivali,Cafe,10am to 11pm,Average,4.4,9893,Mon-Sun
Restaurant_4103,585,North Indian,Dadar,Cafe,12noon to 1am,Very Good,3.4,852,Tue-Sun
Restaurant_4104,1389,Italian,Bandra,Casual Dining,10am to 11pm,Excellent,2.6,9434,Mon-Sun
Restaurant_4105,1547,North Indian,Bandra,Fine Dining,10am to 11pm,Good,2.5,3163,Mon-Sun
Restaurant_4106,2385,Chinese,Andheri,Dessert Parlor,11am to 12midnight,Average,3.3,8922,Mon-Sun
Restaurant_4107,2043,North Indian,Vashi,Dessert Parlor,12noon to 1am,Average,2.6,674,Mon-Fri
Restaurant_4108,2063,Seafood,Malad,Bar,12noon to 1am,Poor,2.8,478,Mon-Fri
Restaurant_4109,1951,Seafood,Dadar,Cafe,10am to 11pm,Poor,3.1,4372,Tue-Sun
Restaurant_4110,1569,Italian,Chembur,Quick Bites,12noon to 1am,Good,2.9,5816,Tue-Sun
Restaurant_4111,1466,Cafe,Vashi,Casual Dining,10am to 11pm,Poor,2.9,3004,Mon-Sun
Restaurant_4112,1090,North Indian,Vashi,Dessert Parlor,10am to 11pm,Poor,3.2,3505,Mon-Fri
Restaurant_4113,924,Seafood,Borivali,Bar,12noon to 1am,Very Good,4.3,9499,Mon-Fri
Restaurant_4114,1562,Cafe,Malad,Bar,10am to 11pm,Excellent,3.6,540,Tue-Sun
Restaurant_4115,2253,Seafood,Thane,Cafe,11am to 12midnight,Very Good,4.2,7320,Tue-Sun
Restaurant_4116,2328,Cafe,Thane,Quick Bites,12noon to 1am,Average,4.8,5716,Mon-Fri
Restaurant_4117,2331,Cafe,Goregaon,Quick Bites,12noon to 1am,Very Good,2.5,6293,Mon-Fri
Restaurant_4118,325,Seafood,Borivali,Dessert Parlor,10am to 11pm,Good,4.9,6956,Mon-Sun
Restaurant_4119,876,Fast Food,Thane,Bar,12noon to 1am,Very Good,3.2,8749,Mon-Sun
Restaurant_4120,1212,Chinese,Borivali,Cafe,12noon to 1am,Poor,3.2,766,Tue-Sun
Restaurant_4121,787,Cafe,Bandra,Quick Bites,11am to 12midnight,Good,4.1,5371,Mon-Fri
Restaurant_4122,629,Fast Food,Powai,Bar,11am to 12midnight,Good,3.4,6549,Mon-Sun
Restaurant_4123,1071,North Indian,Powai,Quick Bites,12noon to 1am,Average,2.7,5273,Tue-Sun
Restaurant_4124,1035,Fast Food,Vashi,Casual Dining,10am to 11pm,Average,4.3,3301,Tue-Sun
Restaurant_4125,1522,Seafood,Powai,Quick Bites,11am to 12midnight,Poor,3.0,1333,Mon-Fri
Restaurant_4126,2253,Fast Food,Dadar,Quick Bites,11am to 12midnight,Excellent,4.8,9133,Mon-Sun
Restaurant_4127,1394,Chinese,Thane,Bar,11am to 12midnight,Good,5.0,1476,Mon-Sun
Restaurant_4128,2098,Seafood,Dadar,Quick Bites,10am to 11pm,Poor,3.0,1447,Tue-Sun
Restaurant_4129,1626,Italian,Andheri,Quick Bites,12noon to 1am,Average,4.4,7193,Mon-Fri
Restaurant_4130,778,North Indian,Thane,Casual Dining,12noon to 1am,Average,5.0,3929,Mon-Fri
Restaurant_4131,139,Italian,Malad,Quick Bites,11am to 12midnight,Excellent,4.9,6778,Tue-Sun
Restaurant_4132,1205,Fast Food,Chembur,Quick Bites,12noon to 1am,Good,3.9,605,Mon-Fri
Restaurant_4133,944,Cafe,Goregaon,Bar,11am to 12midnight,Good,3.3,134,Tue-Sun
Restaurant_4134,1843,Fast Food,Borivali,Cafe,11am to 12midnight,Poor,2.5,5864,Mon-Fri
Restaurant_4135,2348,Cafe,Vashi,Casual Dining,10am to 11pm,Excellent,4.7,9439,Mon-Sun
Restaurant_4136,546,Italian,Borivali,Quick Bites,10am to 11pm,Very Good,2.6,5936,Mon-Fri
Restaurant_4137,1334,Italian,Chembur,Cafe,11am to 12midnight,Poor,3.9,643,Mon-Fri
Restaurant_4138,1450,Cafe,Chembur,Bar,10am to 11pm,Good,3.0,1531,Mon-Sun
Restaurant_4139,326,Chinese,Chembur,Casual Dining,10am to 11pm,Poor,3.1,9667,Mon-Sun
Restaurant_4140,147,North Indian,Thane,Fine Dining,10am to 11pm,Poor,2.6,3404,Tue-Sun
Restaurant_4141,1562,Seafood,Goregaon,Bar,12noon to 1am,Poor,2.6,8120,Mon-Fri
Restaurant_4142,1930,Italian,Malad,Cafe,12noon to 1am,Poor,3.4,1893,Mon-Fri
Restaurant_4143,286,North Indian,Chembur,Casual Dining,10am to 11pm,Good,4.7,6996,Tue-Sun
Restaurant_4144,2492,Seafood,Vashi,Quick Bites,12noon to 1am,Excellent,3.9,595,Mon-Sun
Restaurant_4145,2371,Fast Food,Thane,Cafe,11am to 12midnight,Excellent,3.8,5213,Mon-Fri
Restaurant_4146,2032,Seafood,Malad,Bar,11am to 12midnight,Average,4.1,8808,Tue-Sun
Restaurant_4147,948,Italian,Chembur,Casual Dining,10am to 11pm,Average,3.8,5692,Tue-Sun
Restaurant_4148,2132,Chinese,Andheri,Cafe,10am to 11pm,Very Good,3.3,438,Mon-Fri
Restaurant_4149,1352,Chinese,Vashi,Fine Dining,12noon to 1am,Excellent,4.7,2489,Tue-Sun
Restaurant_4150,1513,North Indian,Andheri,Cafe,10am to 11pm,Poor,3.7,640,Tue-Sun
Restaurant_4151,1078,Fast Food,Goregaon,Bar,10am to 11pm,Average,4.4,5023,Tue-Sun
Restaurant_4152,1712,North Indian,Dadar,Bar,11am to 12midnight,Poor,4.8,1115,Tue-Sun
Restaurant_4153,1116,Cafe,Goregaon,Quick Bites,11am to 12midnight,Very Good,2.5,9237,Mon-Fri
Restaurant_4154,2335,Chinese,Dadar,Quick Bites,12noon to 1am,Excellent,3.7,54,Mon-Sun
Restaurant_4155,1981,North Indian,Dadar,Cafe,12noon to 1am,Good,4.0,2661,Tue-Sun
Restaurant_4156,369,Cafe,Malad,Bar,12noon to 1am,Very Good,3.8,9672,Mon-Sun
Restaurant_4157,1730,Fast Food,Bandra,Cafe,10am to 11pm,Good,4.8,4297,Tue-Sun
Restaurant_4158,409,Seafood,Vashi,Dessert Parlor,10am to 11pm,Excellent,4.9,693,Mon-Sun
Restaurant_4159,2143,North Indian,Malad,Fine Dining,10am to 11pm,Good,2.8,3864,Mon-Fri
Restaurant_4160,1674,Cafe,Powai,Bar,10am to 11pm,Excellent,3.3,9626,Mon-Fri
Restaurant_4161,1195,Chinese,Andheri,Dessert Parlor,11am to 12midnight,Poor,3.2,7764,Mon-Fri
Restaurant_4162,1795,Seafood,Goregaon,Dessert Parlor,12noon to 1am,Very Good,3.7,3398,Mon-Fri
Restaurant_4163,1545,North Indian,Chembur,Bar,12noon to 1am,Poor,3.5,2979,Mon-Sun
Restaurant_4164,2267,Chinese,Vashi,Quick Bites,11am to 12midnight,Excellent,3.4,6566,Tue-Sun
Restaurant_4165,319,Seafood,Thane,Cafe,11am to 12midnight,Excellent,3.8,8957,Mon-Fri
Restaurant_4166,152,Italian,Goregaon,Casual Dining,10am to 11pm,Poor,3.7,9314,Tue-Sun
Restaurant_4167,1857,Chinese,Bandra,Casual Dining,12noon to 1am,Poor,3.7,7181,Mon-Sun
Restaurant_4168,1574,Italian,Goregaon,Fine Dining,12noon to 1am,Poor,2.8,5683,Mon-Fri
Restaurant_4169,1766,Fast Food,Vashi,Bar,11am to 12midnight,Very Good,3.8,161,Mon-Fri
Restaurant_4170,1360,North Indian,Andheri,Quick Bites,12noon to 1am,Very Good,2.6,8190,Mon-Fri
Restaurant_4171,819,Cafe,Bandra,Quick Bites,11am to 12midnight,Excellent,4.0,7780,Mon-Sun
Restaurant_4172,505,North Indian,Thane,Quick Bites,12noon to 1am,Average,4.1,1756,Tue-Sun
Restaurant_4173,2394,Chinese,Malad,Casual Dining,11am to 12midnight,Poor,3.2,4466,Mon-Fri
Restaurant_4174,171,Italian,Powai,Dessert Parlor,10am to 11pm,Good,2.8,4072,Mon-Fri
Restaurant_4175,1953,Italian,Malad,Fine Dining,12noon to 1am,Good,4.5,2123,Tue-Sun
Restaurant_4176,2332,Seafood,Goregaon,Casual Dining,10am to 11pm,Good,4.4,2121,Tue-Sun
Restaurant_4177,2153,North Indian,Thane,Quick Bites,11am to 12midnight,Poor,4.9,6609,Mon-Fri
Restaurant_4178,1329,North Indian,Andheri,Casual Dining,12noon to 1am,Average,3.6,9638,Mon-Fri
Restaurant_4179,1667,Chinese,Vashi,Casual Dining,12noon to 1am,Average,3.3,8415,Mon-Sun
Restaurant_4180,486,Italian,Goregaon,Fine Dining,10am to 11pm,Very Good,3.3,1319,Mon-Fri
Restaurant_4181,1891,Chinese,Chembur,Cafe,10am to 11pm,Average,3.0,2766,Mon-Sun
Restaurant_4182,798,Chinese,Bandra,Bar,11am to 12midnight,Good,3.4,6023,Mon-Sun
Restaurant_4183,1300,Fast Food,Bandra,Dessert Parlor,10am to 11pm,Good,2.8,621,Tue-Sun
Restaurant_4184,926,Italian,Thane,Cafe,12noon to 1am,Poor,4.7,9355,Mon-Sun
Restaurant_4185,1922,Chinese,Borivali,Bar,12noon to 1am,Very Good,3.4,6698,Mon-Sun
Restaurant_4186,448,Italian,Borivali,Quick Bites,12noon to 1am,Excellent,3.9,8641,Mon-Fri
Restaurant_4187,1378,Chinese,Goregaon,Fine Dining,12noon to 1am,Very Good,2.7,6739,Mon-Fri
Restaurant_4188,407,Cafe,Goregaon,Fine Dining,10am to 11pm,Excellent,3.2,9066,Mon-Sun
Restaurant_4189,1250,Chinese,Goregaon,Cafe,10am to 11pm,Very Good,3.1,5832,Mon-Sun
Restaurant_4190,2060,Chinese,Goregaon,Bar,11am to 12midnight,Average,4.7,2837,Mon-Sun
Restaurant_4191,2434,Cafe,Borivali,Fine Dining,10am to 11pm,Very Good,3.0,7404,Mon-Sun
Restaurant_4192,865,North Indian,Vashi,Cafe,11am to 12midnight,Poor,4.5,2497,Mon-Sun
Restaurant_4193,824,Italian,Bandra,Fine Dining,10am to 11pm,Excellent,3.2,6284,Mon-Sun
Restaurant_4194,1719,Seafood,Andheri,Casual Dining,10am to 11pm,Average,3.0,5309,Mon-Sun
Restaurant_4195,482,Cafe,Chembur,Casual Dining,12noon to 1am,Average,2.5,8729,Mon-Sun
Restaurant_4196,624,North Indian,Borivali,Cafe,10am to 11pm,Very Good,3.2,5617,Tue-Sun
Restaurant_4197,375,Chinese,Andheri,Cafe,11am to 12midnight,Average,2.7,8924,Mon-Fri
Restaurant_4198,436,Fast Food,Thane,Dessert Parlor,12noon to 1am,Good,3.4,9684,Tue-Sun
Restaurant_4199,2073,North Indian,Andheri,Quick Bites,10am to 11pm,Good,2.6,9399,Mon-Fri
Restaurant_4200,580,Cafe,Goregaon,Casual Dining,12noon to 1am,Good,2.7,8488,Tue-Sun
Restaurant_4201,1010,Fast Food,Dadar,Fine Dining,12noon to 1am,Very Good,3.4,2058,Mon-Fri
Restaurant_4202,2096,Chinese,Vashi,Cafe,12noon to 1am,Excellent,3.6,5568,Mon-Sun
Restaurant_4203,1451,North Indian,Borivali,Bar,11am to 12midnight,Very Good,3.3,551,Mon-Sun
Restaurant_4204,2133,Seafood,Dadar,Fine Dining,11am to 12midnight,Poor,2.6,4062,Mon-Fri
Restaurant_4205,1854,Italian,Thane,Quick Bites,10am to 11pm,Average,2.9,1561,Tue-Sun
Restaurant_4206,208,Italian,Goregaon,Bar,12noon to 1am,Good,4.8,4273,Mon-Sun
Restaurant_4207,427,Cafe,Bandra,Fine Dining,10am to 11pm,Very Good,3.9,9824,Mon-Fri
Restaurant_4208,1899,Chinese,Chembur,Quick Bites,11am to 12midnight,Very Good,4.6,6529,Mon-Sun
Restaurant_4209,414,Chinese,Powai,Bar,12noon to 1am,Average,2.6,2851,Mon-Sun
Restaurant_4210,1234,Italian,Malad,Casual Dining,11am to 12midnight,Very Good,2.5,472,Mon-Sun
Restaurant_4211,880,North Indian,Chembur,Cafe,12noon to 1am,Good,4.5,1361,Mon-Fri
Restaurant_4212,1620,Chinese,Chembur,Fine Dining,12noon to 1am,Average,3.5,2174,Mon-Sun
Restaurant_4213,255,Seafood,Thane,Cafe,12noon to 1am,Excellent,3.4,3537,Mon-Fri
Restaurant_4214,1596,Seafood,Bandra,Dessert Parlor,10am to 11pm,Good,3.1,5389,Mon-Sun
Restaurant_4215,1824,Chinese,Dadar,Fine Dining,11am to 12midnight,Poor,2.9,9506,Mon-Sun
Restaurant_4216,986,Chinese,Borivali,Cafe,11am to 12midnight,Poor,4.6,492,Tue-Sun
Restaurant_4217,821,Italian,Malad,Fine Dining,11am to 12midnight,Average,2.7,9093,Tue-Sun
Restaurant_4218,1012,Cafe,Chembur,Casual Dining,12noon to 1am,Good,3.7,3599,Mon-Fri
Restaurant_4219,970,Italian,Thane,Quick Bites,10am to 11pm,Good,3.4,1856,Tue-Sun
Restaurant_4220,112,Cafe,Borivali,Quick Bites,10am to 11pm,Good,3.2,4818,Mon-Fri
Restaurant_4221,597,Seafood,Thane,Cafe,10am to 11pm,Poor,4.4,7217,Mon-Sun
Restaurant_4222,1856,Cafe,Bandra,Bar,10am to 11pm,Average,4.7,9299,Mon-Sun
Restaurant_4223,2385,Italian,Vashi,Cafe,12noon to 1am,Poor,3.0,690,Tue-Sun
Restaurant_4224,1217,Chinese,Thane,Fine Dining,12noon to 1am,Very Good,2.7,4963,Tue-Sun
Restaurant_4225,1294,Cafe,Dadar,Quick Bites,10am to 11pm,Excellent,3.4,3909,Mon-Fri
Restaurant_4226,2104,Italian,Thane,Fine Dining,10am to 11pm,Poor,3.6,5525,Mon-Fri
Restaurant_4227,1747,Seafood,Borivali,Dessert Parlor,11am to 12midnight,Average,2.6,3351,Tue-Sun
Restaurant_4228,1690,Fast Food,Bandra,Quick Bites,12noon to 1am,Poor,3.7,8610,Tue-Sun
Restaurant_4229,1590,Cafe,Dadar,Bar,10am to 11pm,Very Good,4.9,2791,Tue-Sun
Restaurant_4230,242,Seafood,Andheri,Bar,12noon to 1am,Very Good,3.5,7614,Mon-Fri
Restaurant_4231,1324,Seafood,Thane,Dessert Parlor,11am to 12midnight,Very Good,4.8,2215,Mon-Sun
Restaurant_4232,664,North Indian,Bandra,Fine Dining,10am to 11pm,Very Good,4.6,4036,Tue-Sun
Restaurant_4233,1815,Fast Food,Vashi,Fine Dining,12noon to 1am,Excellent,3.6,4040,Mon-Sun
Restaurant_4234,516,Cafe,Powai,Fine Dining,12noon to 1am,Good,4.3,232,Mon-Sun
Restaurant_4235,1948,Italian,Borivali,Bar,12noon to 1am,Very Good,3.0,6811,Tue-Sun
Restaurant_4236,2455,Cafe,Bandra,Cafe,12noon to 1am,Excellent,2.8,6604,Mon-Sun
Restaurant_4237,1817,Cafe,Borivali,Cafe,12noon to 1am,Poor,2.5,3865,Mon-Sun
Restaurant_4238,1490,Fast Food,Vashi,Quick Bites,12noon to 1am,Very Good,2.7,9432,Mon-Fri
Restaurant_4239,1167,Seafood,Powai,Casual Dining,11am to 12midnight,Poor,4.1,2909,Tue-Sun
Restaurant_4240,1966,Seafood,Bandra,Cafe,12noon to 1am,Poor,4.7,1074,Mon-Fri
Restaurant_4241,1221,Seafood,Goregaon,Cafe,11am to 12midnight,Average,4.9,4191,Mon-Sun
Restaurant_4242,1388,Seafood,Vashi,Fine Dining,11am to 12midnight,Excellent,3.7,5397,Mon-Sun
Restaurant_4243,1906,Fast Food,Goregaon,Fine Dining,12noon to 1am,Excellent,2.9,426,Mon-Sun
Restaurant_4244,2287,Italian,Malad,Dessert Parlor,10am to 11pm,Very Good,2.5,2209,Tue-Sun
Restaurant_4245,1604,Chinese,Malad,Cafe,12noon to 1am,Very Good,5.0,6307,Mon-Sun
Restaurant_4246,1116,North Indian,Borivali,Quick Bites,11am to 12midnight,Very Good,4.5,8573,Mon-Fri
Restaurant_4247,1052,Seafood,Chembur,Fine Dining,12noon to 1am,Excellent,3.8,6127,Tue-Sun
Restaurant_4248,171,Seafood,Dadar,Dessert Parlor,12noon to 1am,Poor,3.1,9110,Mon-Fri
Restaurant_4249,1790,North Indian,Bandra,Cafe,12noon to 1am,Poor,3.8,5405,Tue-Sun
Restaurant_4250,1391,Seafood,Powai,Quick Bites,11am to 12midnight,Very Good,4.6,5849,Tue-Sun
Restaurant_4251,1444,Chinese,Chembur,Dessert Parlor,11am to 12midnight,Poor,3.9,8875,Mon-Fri
Restaurant_4252,2254,Cafe,Borivali,Casual Dining,11am to 12midnight,Very Good,5.0,9833,Tue-Sun
Restaurant_4253,982,North Indian,Malad,Fine Dining,10am to 11pm,Good,2.8,1273,Mon-Fri
