sqft,bedrooms,bathrooms,age,price
2233,3,1,22,436243
1091,2,1,6,301882
1146,2,3,5,169137
659,4,1,16,163522
667,1,3,29,455041
2484,1,2,5,345343
863,3,2,11,224400
704,3,2,29,358879
1792,2,1,0,386362
2341,4,3,18,127007
2061,2,1,15,489860
1910,4,3,16,446352
2876,3,2,9,75559
1707,2,2,12,154405
2299,1,2,15,368182
2801,4,1,22,384277
722,4,2,22,406825
1271,2,1,27,442368
909,1,1,21,436906
900,4,1,18,343818
1071,2,3,10,492019
1348,2,2,26,197310
1202,3,2,15,256145
1702,2,2,18,472708
2138,1,1,2,457495
1473,2,2,21,253423
2522,1,3,20,385470
2752,3,3,15,156243
600,3,1,26,154662
1025,4,3,22,154550
1078,4,3,10,203533
1442,1,2,14,152567
1236,3,1,20,402502
1673,4,3,16,388722
2569,1,1,9,181129
2037,4,2,11,243364
1138,3,2,28,69787
1101,2,1,29,195295
954,2,1,3,315428
1122,3,1,25,136752
1408,4,3,29,111791
1222,3,3,6,364306
2735,2,1,10,63951
555,3,3,20,337133
679,1,3,2,170884
601,1,3,20,484878
2838,2,1,22,317562
569,1,2,15,178565
2516,1,2,1,179923
2962,2,3,18,151389
850,2,3,22,51837
2865,1,3,4,295229
994,2,3,24,150578
1640,1,1,25,321539
1221,2,1,13,121770
2965,4,1,24,172410
1976,3,2,1,52178
1597,1,1,19,146286
2928,3,2,8,107348
2164,4,1,4,390154
753,1,3,20,446085
968,4,2,3,292453
1090,1,2,2,480306
554,3,2,6,209012
1974,2,3,19,419239
1003,4,1,16,189129
1990,1,3,7,70128
1187,2,3,5,340986
1740,2,3,14,200137
1209,3,3,20,189617
2898,4,1,1,85923
1569,3,3,2,369881
1152,4,3,27,437200
1075,2,3,5,170324
1092,2,2,0,351385
1182,2,1,29,85961
2390,1,1,18,181131
751,3,3,23,197897
1347,2,1,1,313142
2332,4,2,17,308161
1751,1,3,15,460813
1238,2,3,0,185935
910,2,1,29,205891
1234,1,3,19,177176
1707,3,1,27,491292
2158,3,3,3,304247
702,1,1,27,275392
754,3,1,4,238645
765,2,3,17,410875
2851,1,2,26,208057
2274,1,2,5,305767
781,3,3,7,246622
1745,3,2,18,237692
2052,1,3,24,491166
2996,2,1,13,157209
2595,2,1,14,421024
904,4,3,2,173678
2302,3,2,8,272141
2242,2,3,4,415505
859,1,2,7,184070
1069,4,3,10,278662
1783,4,3,5,139109
2864,1,1,13,94181
2514,1,2,12,486523
1582,4,3,5,378450
1068,2,2,7,82953
1359,1,3,21,76576
830,4,1,18,361991
1740,2,1,3,252238
1091,4,1,11,499084
1319,2,2,1,176865
1798,4,2,28,107972
1320,1,3,4,210840
1111,3,2,2,341496
1552,2,3,14,415973
1454,1,1,2,299874
2302,2,1,12,117938
556,4,2,11,62142
2228,3,2,0,363723
2971,2,3,19,467736
2855,1,2,1,104784
1919,3,1,13,292018
1027,2,3,21,492473
1699,2,3,5,89159
2302,2,1,5,146143
1235,4,2,17,443734
1189,2,1,27,351494
2186,2,3,24,173478
1246,4,2,4,270852
2884,2,2,15,339263
2458,2,2,25,160955
2828,2,2,14,63285
2019,1,2,26,169573
1792,3,1,18,219830
2624,4,3,1,410073
1567,1,2,16,473437
856,1,3,15,284311
566,2,1,21,86830
2180,4,3,22,398851
1999,1,2,9,462052
648,3,1,20,116860
2571,3,2,18,238971
796,3,3,24,342480
1265,4,2,0,115458
551,1,3,23,73825
2955,3,2,16,215505
2515,3,1,18,233410
2261,4,1,21,421706
1877,1,1,13,287290
2913,2,3,19,217010
747,4,2,20,455922
2688,1,1,11,275592
1674,4,1,22,461186
2254,1,2,16,338707
1376,4,1,17,106394
1899,1,3,19,100690
2636,1,1,6,84685
1464,3,2,9,484743
1441,4,3,26,364220
698,4,2,11,359395
1958,2,3,14,481940
580,4,3,18,188894
2915,1,2,8,418502
2522,2,2,1,80622
1622,1,3,14,357668
2922,2,1,9,294883
2847,3,2,23,414868
887,1,1,23,243978
942,1,3,23,348793
1676,1,2,19,110928
2923,4,2,22,345015
2094,2,3,21,151895
1718,4,3,10,321209
1801,4,1,23,494200
719,3,3,27,92496
1397,1,1,24,282626
1208,1,1,16,415467
516,2,2,13,395819
832,3,3,13,381816
2073,1,2,4,387043
2892,2,2,25,477024
1778,1,1,21,471938
2162,2,2,11,326190
1228,2,1,10,198196
1072,1,1,0,115226
2724,3,2,8,497321
1226,2,2,29,224633
2414,1,2,10,469410
1066,2,2,7,499221
2375,3,3,13,171766
1820,2,1,26,108720
2423,1,3,19,285092
896,1,2,17,391656
967,2,1,15,90770
958,4,1,21,115383
2772,2,2,25,185490
1892,1,3,21,78054
1572,1,3,28,402350
2345,4,2,6,190899
1016,4,2,29,494356
1138,1,1,23,201273
1710,3,3,19,137168
1771,4,2,10,336471
1752,2,1,13,358329
1728,2,1,4,137404
2559,1,1,17,391709
657,1,2,9,416542
1422,3,2,7,367615
1841,3,1,21,175715
2021,4,3,21,299367
1257,1,1,18,396560
1146,4,1,15,362251
1698,3,2,3,295265
1145,4,2,24,111899
1487,3,1,18,172378
832,1,3,5,243736
568,1,1,10,308248
1675,1,3,7,72439
608,3,2,20,204141
1491,2,2,29,201940
559,1,3,15,124999
1975,1,2,29,130249
2730,1,2,8,163457
620,2,2,9,54235
2360,3,3,26,384740
2781,3,1,20,172425
1870,4,2,1,59519
1458,3,1,2,182763
2044,4,1,7,98798
2180,3,1,20,61549
1806,1,2,19,129291
2180,3,3,7,486797
2120,2,1,14,193143
1759,4,2,9,171362
1711,3,3,17,460436
1764,4,3,28,333179
2351,4,1,20,399697
2193,2,1,12,122865
1488,2,2,27,456869
2348,2,1,18,335722
2792,3,3,2,471274
2096,1,2,8,313388
798,3,2,26,293173
2392,4,3,3,416529
1818,3,2,2,443837
2785,2,2,20,400450
1906,2,1,28,302824
2714,4,3,8,190662
1745,1,3,26,478644
2744,2,3,9,396192
550,2,1,22,343084
1686,3,3,1,246602
1860,4,1,10,380897
1813,2,3,6,491793
1859,1,2,10,155921
1597,3,3,14,80799
1417,4,1,24,92834
521,2,3,12,197708
1725,1,2,27,397829
1287,2,1,9,212029
1350,1,1,14,391390
1493,1,1,20,472805
573,2,2,10,82668
1770,2,3,19,169177
2824,4,1,8,86737
785,2,1,24,197813
1600,4,1,15,130724
1377,1,2,10,302050
2758,1,1,22,226872
1970,1,3,20,382322
1586,1,2,17,441388
2444,2,2,22,447050
1671,2,3,5,237451
672,4,2,22,189215
1766,2,2,6,284406
2562,4,1,29,268664
1155,2,1,3,413132
520,4,2,26,281111
2724,3,3,11,125596
1864,4,3,4,426865
2298,3,1,15,63187
2544,3,2,11,77019
1416,2,2,25,333509
2562,2,3,27,342502
2882,1,1,0,400597
817,2,2,21,265528
1963,3,2,4,376953
2375,2,3,2,483486
2468,3,3,29,404179
1351,3,2,20,467617
928,1,1,17,85572
2779,3,3,21,391569
2467,2,2,13,187794
818,1,2,0,163992
617,1,1,24,284105
2710,3,3,15,196734
984,4,3,7,318136
1218,3,2,2,430577
1086,3,2,15,333702
2096,1,2,3,111700
2489,1,1,28,120448
1299,4,3,26,263289
2433,4,2,2,324942
606,1,3,24,478118
1408,4,3,2,323228
854,3,3,14,305350
1256,2,3,22,259715
2016,4,3,22,319389
1516,4,3,11,401576
729,1,1,24,316947
2814,4,2,14,183919
621,4,2,3,66636
1035,1,1,25,431319
1875,2,3,9,251671
2370,1,1,13,286844
650,4,1,16,151601
2901,4,1,20,492730
2011,1,3,18,435406
797,2,2,18,103616
1103,1,3,24,266971
884,3,1,2,393503
1817,1,1,7,478747
1635,2,1,1,449481
735,1,1,12,463248
1603,3,3,18,99830
1946,3,1,27,443397
1617,2,1,10,176277
1256,1,1,18,182080
1329,1,1,29,437505
2719,3,3,1,377583
894,2,2,23,479104
1881,4,2,14,66462
895,4,1,12,292410
2040,1,2,14,235710
2905,2,2,27,413663
815,3,3,14,123383
2004,4,3,25,405682
897,4,1,2,215815
2847,4,3,5,87208
953,3,3,3,173464
1930,4,1,2,473703
990,2,2,6,439358
2776,4,1,19,61879
2686,3,3,1,89598
991,4,3,14,382249
1274,4,2,25,478009
2114,3,2,16,274218
1832,3,3,14,80473
2299,4,1,20,430648
2762,4,3,16,124843
1200,1,3,7,439649
2215,2,2,5,142317
2588,4,2,1,74633
1154,3,3,10,359347
1250,4,3,12,131764
1891,1,3,21,417087
2078,3,3,6,443888
1464,2,3,12,109562
2045,4,1,19,318462
1238,1,2,2,283560
1912,1,2,4,270848
2148,3,1,15,377884
2551,4,1,29,408666
2523,4,1,4,430170
1013,3,1,10,400167
1718,1,1,2,215442
2425,2,1,22,347766
2050,3,3,27,206603
2920,2,2,23,62820
587,2,3,16,464451
1969,1,1,28,264235
1140,3,2,9,340836
2826,3,2,14,422063
1948,1,1,24,415111
1564,2,3,14,274905
2977,1,2,10,462787
547,4,3,0,73444
1410,3,2,19,251816
576,3,2,21,168888
2803,1,1,5,128910
2284,1,2,26,338966
1241,2,2,26,449100
2936,1,2,18,349164
1769,3,2,4,379963
2102,1,2,13,218355
976,3,1,21,105897
2486,3,3,24,388495
930,1,2,17,78451
2235,1,2,12,229905
1516,1,2,2,425462
1433,1,3,13,337978
2483,4,3,9,358647
945,1,3,9,158125
1167,1,3,19,91050
1987,2,2,7,422229
2518,2,3,10,381536
2595,2,1,26,62400
503,4,3,18,261460
2529,1,1,2,147259
2855,4,3,9,354236
838,4,3,20,57266
853,4,3,13,268829
2512,1,3,21,56554
1243,2,2,15,183225
504,2,1,20,317323
1089,4,2,2,206685
1931,1,3,3,298266
2297,1,1,23,90024
1475,2,2,3,343057
1052,2,2,11,444021
1213,4,1,9,292072
2755,1,2,29,156001
1008,1,1,29,496908
1201,2,2,1,257724
2182,3,3,19,416513
2739,3,3,23,167793
1970,4,1,14,132968
710,4,2,25,254079
1127,1,2,22,91924
639,2,3,0,235384
2206,3,1,5,428714
1603,2,1,23,53111
2166,2,1,4,162419
1677,1,1,9,55446
762,4,3,18,396004
1297,3,1,21,236828
1904,4,2,13,310198
1221,1,1,24,422171
1976,1,1,11,487691
2831,2,1,22,229398
1423,1,2,14,181535
858,1,3,4,491104
1348,3,2,10,399913
2153,3,1,4,91813
2487,4,3,29,314714
989,4,2,27,171518
905,2,2,16,171842
2116,2,1,25,198280
1805,2,2,23,409355
1380,4,1,25,400119
2782,1,3,9,481040
1549,4,2,17,478308
2555,3,1,6,294758
1792,2,3,11,84315
1765,1,1,27,83468
2852,4,1,20,310863
2439,2,1,23,289047
712,3,2,6,346648
871,1,1,6,364794
1422,2,2,29,200766
1648,3,1,13,211458
1373,3,1,13,392623
1594,1,1,25,56987
554,3,2,19,337397
2860,4,2,17,391819
2542,4,3,11,150664
2044,3,1,21,333257
568,2,3,7,314259
2097,4,1,21,127103
2662,2,3,16,165168
2326,3,2,3,127039
2904,2,2,13,402370
843,2,1,15,451286
1233,1,1,3,127120
2732,3,1,28,55588
1573,1,3,4,412288
1057,3,2,21,379355
2630,3,1,20,197260
1291,4,2,22,179815
791,1,3,25,257355
1957,2,2,12,90934
590,1,2,20,363258
2146,3,1,17,202177
1251,3,2,9,166201
765,4,1,7,322946
2909,2,2,17,65219
1535,2,2,3,171640
2372,3,1,29,487639
2938,3,2,12,108433
1696,3,1,11,256897
2991,1,3,5,329500
1861,1,3,3,328627
1939,4,2,10,496077
1976,2,1,25,403935
2978,3,3,7,364018
2879,3,2,10,327622
2010,3,3,1,99263
1465,3,2,5,64406
2190,3,3,6,182052
502,4,2,27,133160
2286,4,1,1,465835
500,3,3,8,73904
2637,2,1,21,352769
516,1,3,18,208777
1724,1,1,19,264134
1046,3,1,7,327853
2522,3,3,12,349946
1489,4,3,28,129824
1945,3,2,28,188145
546,1,1,29,499281
606,4,2,20,396655
1836,3,2,13,404219
906,4,2,23,103967
2164,4,1,14,308363
2012,3,1,15,304275
2324,1,1,7,453543
1086,4,2,9,118776
882,3,1,15,406557
2628,1,3,19,77479
2424,4,2,15,417750
826,2,1,15,397122
2657,3,1,17,347182
1211,1,3,8,189262
1383,4,3,7,388783
2127,2,3,0,241949
1092,2,1,21,463126
2057,1,3,18,57026
2779,2,3,13,383751
2334,1,1,9,476208
519,3,1,1,261294
2596,1,3,25,90380
2135,4,2,22,112234
2213,3,3,3,145877
1894,3,1,5,132037
1327,4,2,20,121750
1582,4,3,17,173578
2893,1,3,14,240489
2510,2,1,16,325085
1251,3,3,19,329282
1636,2,3,9,378621
1271,2,3,2,172944
1305,4,3,4,344808
2529,2,3,29,471059
1234,1,3,28,298677
747,2,1,7,492675
727,1,3,9,295714
1002,3,1,15,405544
1528,1,2,27,199830
2194,1,2,0,317904
1479,1,2,25,304216
590,3,1,27,345094
1704,1,3,16,432363
2760,2,3,7,155945
1833,3,3,21,329287
522,3,2,8,203729
1958,2,3,2,199753
576,1,2,6,71518
2521,3,2,20,211148
1994,2,3,8,286900
1362,2,2,3,340022
1858,1,1,22,87569
1073,3,3,12,61454
1988,2,3,27,281668
2085,4,1,27,397195
1090,4,2,2,167141
2113,4,2,7,240631
2361,2,3,1,386704
813,3,1,18,360439
1573,2,2,19,349913
2874,3,2,1,259005
510,3,2,8,466405
2756,3,2,27,279564
1631,1,1,23,238274
2169,2,1,19,477760
1493,2,3,29,154219
852,3,3,29,81859
851,2,2,27,171236
2039,1,3,16,421167
810,4,3,14,102998
1026,2,2,29,100107
883,2,1,8,290461
2347,3,1,19,262224
2430,1,3,19,247279
1965,1,1,0,155434
804,1,2,1,275987
665,4,3,0,242350
649,1,1,10,422071
1406,1,2,6,123661
1693,4,1,16,254604
2191,1,2,10,474962
529,2,2,23,143373
2106,1,3,21,360539
2119,1,3,15,248202
2146,2,2,2,139669
916,4,3,7,266831
1763,1,2,13,243129
2146,1,2,5,372136
690,2,1,27,87639
2405,1,3,13,158493
2195,3,2,23,485492
1310,2,3,15,300932
2742,2,1,1,100305
842,2,1,21,144696
2435,2,3,13,377668
1028,2,2,6,339613
1648,1,3,17,100975
1574,3,3,6,456969
2474,2,1,12,70138
1016,4,3,24,252825
1906,3,3,9,379362
1540,4,3,6,159934
2132,4,1,5,66376
1134,4,2,15,447398
2009,4,1,28,488050
2154,3,2,19,172714
1719,4,2,10,437276
1567,1,3,16,213230
2084,2,3,17,293792
576,3,1,23,418713
982,2,3,23,184343
1745,4,3,10,284663
2199,2,3,27,259363
582,1,1,24,224106
2422,3,3,22,255008
2244,1,2,16,388485
2714,4,1,6,82848
966,4,2,29,402242
2171,3,2,19,379156
2047,4,2,20,332446
1173,4,3,24,266188
2996,2,1,19,370061
1124,3,3,1,336234
1342,1,3,24,163503
1181,1,3,17,187122
1875,2,1,9,93357
573,2,3,29,407016
618,2,3,29,422804
1144,3,3,8,420469
2073,4,1,18,226007
1698,4,1,4,90714
536,1,2,22,338690
2025,2,2,16,354004
1074,4,2,29,450549
2859,3,1,28,353417
2575,4,1,12,467289
2240,3,3,17,488158
2561,2,1,12,293051
1878,2,2,26,424170
2154,1,1,27,404145
1027,1,3,23,171132
2939,1,2,16,412770
1081,4,1,1,485926
2096,3,2,0,175894
1476,3,1,3,313279
2538,3,3,16,356232
863,2,2,21,137924
2832,3,2,23,203870
1091,3,3,16,308471
1728,3,3,1,51121
2501,4,3,17,202936
2887,2,2,25,373563
1883,1,1,1,358017
1101,2,3,5,373844
1226,1,2,17,72217
2016,4,3,6,407009
960,1,1,24,74957
1676,4,1,1,157921
1945,1,1,27,283971
2545,4,1,3,171303
2322,1,1,7,360426
1006,3,1,22,241506
2414,4,2,14,439073
2661,1,2,24,377616
831,1,3,29,288751
2285,4,3,27,121947
1591,3,3,27,376941
2998,1,3,1,113045
752,3,1,14,122115
1397,2,3,27,176791
873,4,3,6,106400
2299,1,1,19,485760
2491,2,1,4,430344
1882,1,1,9,114213
2510,4,1,10,430394
2092,2,1,7,82660
2973,3,2,29,465235
1795,1,2,8,402343
608,1,3,0,116640
1897,1,3,5,124335
2490,1,3,6,211597
1581,2,2,14,282225
2335,1,2,26,351067
1546,4,3,17,463189
2893,4,3,28,281829
2075,4,1,15,480567
2595,1,1,9,479516
1308,4,2,2,381499
918,4,3,26,173055
2127,3,1,18,339638
906,2,1,6,343237
2596,3,2,3,386648
2312,1,3,2,354447
2710,4,1,12,309203
2079,2,3,29,473673
1709,3,3,18,265461
2529,2,1,20,89932
628,1,3,18,469016
1113,1,2,20,229744
1754,1,3,17,308736
600,2,2,10,118829
1893,2,1,7,182967
1348,3,1,21,282589
2976,1,1,25,202835
839,4,2,1,127760
618,2,1,2,231167
2593,4,2,29,321678
1136,1,1,9,346774
2514,3,3,13,187836
1578,4,3,17,434015
2723,4,1,25,54398
1171,1,3,5,135145
2002,1,1,20,125670
971,2,1,28,170867
1480,4,3,5,291365
795,2,2,12,373971
719,1,2,6,152651
2473,3,1,13,340581
2312,2,3,27,486215
2681,4,3,20,244247
2558,2,3,3,170055
694,2,1,21,154504
2879,3,2,24,223954
2458,3,3,14,404675
1420,4,3,16,466164
2485,3,3,17,332286
2537,1,3,22,291897
2025,3,2,17,231261
1153,3,2,20,448517
2312,3,3,5,84369
729,3,3,15,407504
2696,2,3,2,375562
1544,2,1,14,159442
922,1,1,11,222187
2091,1,1,25,67755
2979,3,1,29,134878
1843,3,2,7,220736
2364,2,3,4,96183
2232,4,3,17,170484
2459,3,3,17,51988
1037,2,1,10,259884
2109,1,2,13,166556
970,3,1,13,85683
899,3,2,20,421680
1806,4,2,26,267927
1024,2,2,16,441761
1718,1,1,16,318086
2296,1,1,7,439696
800,1,3,18,404603
1743,3,2,18,174592
1690,3,2,4,147265
2548,2,2,28,441713
2944,2,3,5,221317
1828,3,1,0,207477
1245,2,2,0,472253
859,1,3,26,195675
1325,2,3,23,153455
2685,1,1,20,217791
2207,2,2,16,445384
1461,1,2,19,160010
1190,1,2,29,403220
1188,1,2,11,70056
2285,4,1,15,203558
925,4,2,13,132029
651,3,3,14,307844
1486,4,1,29,421284
875,1,2,7,187536
1181,1,3,12,357220
782,4,1,8,388245
1399,4,2,16,245885
914,4,1,19,411165
719,1,3,14,330076
2269,1,1,27,452717
1267,2,3,13,211060
1864,4,1,8,431845
1483,2,3,15,444298
2953,1,3,11,179477
1542,4,3,6,380137
1510,3,1,16,141350
605,1,2,16,332879
2589,2,3,16,284389
1839,4,2,23,367318
938,2,1,7,59193
509,3,2,24,351801
2220,1,3,3,100717
1120,4,3,12,360705
1681,1,2,12,223412
1851,4,2,18,145324
2606,2,2,22,487839
2833,1,1,25,131500
664,1,3,11,440991
1207,4,3,10,348562
2552,4,3,29,130713
2417,4,1,6,251837
2814,4,1,1,257523
2215,4,2,21,333752
745,3,2,10,83324
2216,4,2,4,409751
1876,1,3,20,171573
2392,2,3,2,237228
2080,2,3,24,63062
842,1,1,3,383053
2581,3,1,5,193867
577,1,3,11,348934
604,1,2,24,243956
1387,1,2,22,234496
636,3,3,29,99368
2312,1,3,4,121283
677,3,3,25,131060
1737,2,1,29,86337
2419,3,3,5,193314
2294,4,2,24,273775
1759,3,3,21,385576
1857,1,3,25,391529
1365,4,1,0,329855
2985,1,3,4,349442
2481,1,3,15,114300
1541,2,2,11,197171
1069,3,2,14,209772
1209,1,3,24,384429
1076,1,1,10,362596
2524,2,1,13,130052
1267,3,1,20,79142
2452,3,1,14,224771
818,2,1,0,227196
2082,2,1,23,379226
2437,4,2,4,80249
988,3,1,1,370066
1399,3,3,3,157148
1947,2,1,14,143979
1595,4,1,1,275634
2982,4,1,27,428000
1894,1,3,29,141342
2025,3,2,28,66200
1508,1,3,7,273598
2960,2,1,21,86274
2346,4,2,14,81710
2251,1,2,4,376901
2493,4,3,1,234427
1096,4,3,12,165189
2734,2,3,12,492266
1571,1,1,25,174964
2262,4,2,16,336350
1872,4,2,10,206651
2875,2,1,17,372357
666,3,2,10,415532
1441,4,2,17,177535
2697,1,3,18,56978
1364,1,3,17,260502
1495,3,3,24,185191
2188,3,3,8,169407
1615,3,1,15,51450
2616,3,3,21,203679
2662,4,2,15,361069
2339,1,1,10,461588
1738,1,1,0,97829
2444,1,2,11,227231
952,1,1,27,430494
788,3,1,18,350274
2228,1,2,18,240948
2644,4,2,17,398083
1743,1,2,21,485926
2568,1,2,15,279914
667,2,1,7,246796
594,4,1,6,413466
1855,2,3,6,434570
772,2,3,29,427866
2676,2,1,27,374178
1651,1,1,15,170557
1804,2,2,24,450266
600,1,3,25,212478
1750,4,2,18,131127
2220,1,2,5,416719
994,1,1,12,345795
2318,1,2,20,357235
1491,2,2,25,143450
1999,4,1,6,480866
1575,4,2,23,461503
1289,1,3,27,306279
1424,1,2,18,239234
2855,1,1,20,168669
1405,3,2,25,478696
986,3,1,3,352451
1398,4,2,29,179425
1786,1,1,12,388548
972,2,3,5,461411
1973,4,3,16,264207
2494,4,2,20,82132
1537,4,3,16,187237
2068,4,3,5,249866
1179,4,2,11,403049
1058,3,2,28,268991
1485,2,1,19,435747
2007,1,2,6,199225
597,4,1,10,447998
2355,4,2,15,311469
1252,3,2,11,114177
2635,2,2,7,372548
2118,3,3,24,498576
873,4,1,16,214132
1574,4,2,14,438481
999,4,2,7,253356
1957,4,1,16,481988
2187,3,2,6,291552
889,2,1,10,281297
1103,2,1,13,235987
1927,3,1,23,254900
1909,3,1,26,62420
760,1,1,11,266442
995,2,1,29,242452
2301,4,2,15,137408
2382,4,2,17,209328
2086,3,2,23,491830
2039,2,3,8,429717
2097,4,2,8,278136
2108,2,2,19,331869
1659,4,2,12,458992
924,2,3,22,237933
1292,4,2,8,330889
1602,4,3,12,129644
2032,3,2,2,97942
917,4,2,17,487632
1323,2,1,28,190387
1151,2,2,1,116601
1924,1,3,23,491845
1376,2,1,7,104608
1896,4,1,9,156833
2303,1,2,0,395341
1467,1,3,26,284391
747,3,1,3,337964
2352,1,2,26,479009
2405,1,3,18,335288
1336,2,2,18,191440
1198,1,2,6,330255
567,4,3,5,90903
1683,2,3,27,338056
1280,1,2,26,51546
1339,1,3,2,77419
1267,2,2,10,498904
710,4,3,14,118085
2843,3,3,10,95920
1197,3,3,14,176367
1933,2,1,4,173347
2255,4,3,4,221895
2206,1,3,24,343514
2411,2,3,6,406424
2245,1,1,11,464088
1255,2,3,20,382860
2937,3,1,7,120874
2939,3,3,0,300937
868,4,3,18,480536
2049,1,3,28,164079
1787,1,1,16,305168
811,1,3,12,300740
1325,1,3,6,446203
2280,3,3,1,108541
2077,1,3,28,312352
1542,2,3,12,358302
1018,2,3,12,154156
2837,1,3,0,419398
2505,2,3,26,117346
1951,4,1,1,137465
1354,2,1,25,197047
650,4,2,11,250377
1572,2,1,11,489898
552,1,3,26,352474
1127,3,3,4,81324
817,3,2,10,53260
974,4,1,1,198362
2248,1,1,26,89017
1391,1,2,0,73594
1916,3,3,29,486430
2578,2,2,27,355428
2982,3,1,22,73174
2133,3,2,19,499333
2147,1,2,13,55491
2536,3,2,1,51999
1018,3,3,9,481617
848,2,3,26,457825
1005,4,3,7,414903
1948,3,2,29,96071
2538,2,3,10,486480
870,3,1,3,66875
757,4,2,15,65762
861,4,1,2,285871
1278,3,3,25,286270
758,2,2,26,164359
1238,3,2,22,262635
2477,4,2,15,474187
1916,2,1,6,124565
1092,1,2,2,53397
667,1,3,10,464801
2914,3,2,12,494794
2367,4,3,19,244793
1009,2,3,6,434345
1895,1,1,18,147501
1430,2,2,5,441356
1744,4,1,17,211392
2445,2,3,22,191759
1473,4,1,16,170385
2788,4,3,12,263567
1340,3,1,4,317826
1824,1,1,1,272557
621,4,1,15,390072
1166,2,2,8,400586
1371,2,1,10,178334
1060,3,3,13,426225
2920,3,2,25,278277
1715,4,2,19,50791
745,3,2,10,215274
2343,3,2,7,99865
995,4,2,1,131985
1957,1,3,26,92160
2036,2,3,3,120876
2164,1,3,9,356320
2434,3,3,3,168425
621,4,2,26,190370
2917,1,1,26,479719
2299,3,3,12,289357
629,2,2,3,269798
828,2,2,29,154904
563,3,2,17,453277
562,3,1,22,63458
988,2,1,10,115922
2598,2,3,14,345948
2174,4,2,17,287694
2920,1,3,28,433822
1898,2,1,22,320983
2703,1,1,5,241697
890,2,2,3,392758
2337,4,3,21,283067
1851,4,3,16,443690
1430,4,1,1,84008
2956,2,3,18,83119
585,3,3,22,95387
1789,2,3,12,114773
1124,1,1,22,303964
1318,2,2,23,194899
1085,2,1,19,92250
1774,2,1,26,384499
2210,2,3,11,409540
1950,1,2,21,259323
2543,3,3,3,267548
1122,1,3,2,332551
1563,1,1,3,90189
796,4,1,2,498234
2083,1,2,3,287784
1687,2,1,29,205755
2586,3,2,20,496773
2908,4,1,10,349617
1347,4,1,20,78739
2328,1,1,1,450032
2674,4,3,11,110788
635,1,1,3,246431
2570,2,2,6,162264
2210,4,2,0,202731
2043,2,1,15,164857
970,4,1,5,189013
2877,3,1,12,344933
649,1,3,3,353392
709,3,1,23,325510
2968,1,3,21,107240
1446,1,2,11,119930
2882,1,3,1,330309
2007,4,1,15,488747
2401,1,3,27,229907
698,2,2,8,182256
675,3,3,14,204407
1409,2,3,28,161012
2776,3,3,24,310608
1125,4,1,25,295978
1524,4,3,21,416855
1534,4,3,29,365893
1604,1,3,24,223625
2787,2,1,4,118479
2203,4,1,16,52647
2221,2,2,23,310998
1379,4,1,19,82472
1427,3,1,27,389360
2524,4,3,2,407871
1114,4,3,7,235373
2353,2,1,6,116410
500,2,3,8,456839
2602,2,2,13,397093
1060,4,1,6,73922
1090,1,2,18,217558
1074,1,1,18,83616
2563,3,3,8,306875
1162,3,2,2,84547
1246,4,2,4,89118
1924,1,1,6,325830
758,4,2,20,489748
1949,1,2,11,254626
2685,1,2,14,411257
2684,4,1,11,427572
1142,4,3,11,117601
2413,1,2,26,247038
1494,3,1,3,249187
600,4,2,3,279790
2870,1,3,5,426188
1580,4,1,26,352623
2779,1,2,17,440716
1298,1,3,8,301501
1324,4,3,18,456915
1817,1,1,27,64834
749,4,2,24,93553
2461,2,1,8,282413
917,3,3,29,187969
1988,4,3,18,280378
2365,4,3,13,142806
1148,1,3,29,155104
2874,2,3,14,128833
1213,4,3,4,375813
737,4,1,26,239364
2815,3,1,7,321277
2662,1,1,15,441109
1526,1,1,22,56480
786,1,2,22,307463
904,3,1,13,176401
2485,3,3,24,280067
2846,2,2,4,160380
1553,2,2,26,222131
1909,4,2,0,435613
714,2,2,29,448346
1589,3,1,18,145487
750,2,2,4,481532
745,1,3,6,236454
500,1,3,8,163068
2574,1,1,29,441721
2684,2,3,24,457371
590,2,2,4,411117
1383,1,1,25,362289
675,3,2,11,488589
2432,2,1,3,265887
1946,3,1,2,269523
731,1,1,20,229721
1351,1,1,24,291577
2523,2,2,24,185321
2144,2,2,16,482020
2723,3,2,4,417924
2073,4,3,23,109005
1892,1,2,8,98730
1755,4,1,10,78457
2565,4,1,23,482250
1623,2,1,16,370225
2308,1,2,17,495342
1191,4,1,21,137261
1776,1,1,24,272743
2219,2,2,1,145138
1984,4,1,7,171389
2767,3,2,20,486958
756,2,2,29,472508
1336,3,3,27,251632
1564,1,1,28,143632
2431,4,3,23,478437
789,1,3,1,457851
1931,3,3,11,347085
2987,2,3,18,210105
1651,2,3,27,329564
1354,2,1,9,112745
2311,3,1,2,266022
1297,3,3,14,242496
1891,2,3,16,394912
1796,4,3,14,411739
2075,4,1,1,60782
2074,1,2,28,176247
2792,1,2,15,162177
2024,4,2,20,445802
2344,2,2,10,187074
2233,4,3,18,262658
2296,3,1,1,477476
2420,2,3,26,56779
900,2,2,18,99821
1439,4,1,6,64620
1399,3,3,1,181181
2365,3,3,11,455291
857,2,1,24,388816
2798,2,3,15,254093
2775,3,1,2,266716
2524,4,3,24,281000
2124,3,3,14,354468
1963,4,3,25,432591
2397,4,2,28,446737
1752,1,3,15,409919
778,1,1,1,131183
1283,2,1,27,175934
