age,income,score,transactions,balance,churn
47,97937,436,76,19102,1
22,87338,672,60,3427,0
61,74293,366,30,22944,0
28,73803,303,13,41801,0
26,70033,328,28,46270,1
64,60846,330,81,23717,1
31,46187,743,70,12825,1
36,37248,321,66,30223,0
30,89023,403,78,44951,0
38,95882,749,24,36887,0
56,42784,471,65,43592,1
60,26629,695,98,16792,1
19,89139,833,7,44469,0
47,98961,804,10,4639,0
40,85895,660,56,5678,1
44,42529,516,80,34978,1
18,66669,459,19,45269,0
24,76881,820,26,23949,1
19,60657,401,48,16408,1
40,60080,491,57,19130,1
48,88199,654,47,10677,0
68,84567,475,38,19207,0
46,52617,459,61,21895,0
31,53566,737,57,42462,0
60,33628,660,34,12644,1
22,25456,462,92,4350,0
28,32631,752,80,24292,0
63,71436,521,57,4960,1
58,59555,428,87,44959,1
50,69651,820,87,17503,1
46,79182,677,8,27028,1
23,38942,604,73,234,0
24,97299,623,26,2684,0
62,31304,729,73,21245,0
27,57248,720,9,18761,1
37,71801,663,84,11627,1
26,91081,632,5,19496,1
34,98358,380,57,35241,0
53,97525,722,78,2360,1
63,46334,570,89,9420,0
23,81613,547,18,36541,0
18,50667,652,96,41800,1
28,76618,755,45,40672,0
60,48091,353,23,30046,1
34,77456,531,15,14475,0
56,86584,812,76,14903,0
26,74068,331,17,48825,1
33,44505,313,98,15510,1
44,37921,583,23,1696,1
58,86624,723,59,45457,0
22,32115,454,61,2600,0
55,57017,679,82,45291,0
25,56946,570,96,44671,0
26,76654,772,58,45451,1
30,75091,745,26,44663,0
20,82209,428,49,17213,0
44,46561,533,48,7225,0
67,80977,431,80,1539,0
54,75673,838,12,11020,0
37,75008,458,32,2590,1
50,22441,406,59,41237,0
30,94991,387,22,47716,0
69,85581,764,52,20727,1
41,75380,457,22,36262,0
67,37620,658,88,46265,1
59,73482,690,93,8989,1
41,71468,614,40,19703,1
37,21458,405,62,28449,0
44,49007,755,56,19294,0
35,34521,365,99,35461,1
45,27165,661,20,33398,1
53,75017,712,44,28592,0
50,56760,461,13,11340,1
49,46421,736,69,20060,1
24,98892,380,82,12337,1
32,82550,467,76,14591,1
31,40411,485,30,16537,1
52,87708,555,65,17958,0
69,81167,767,95,44757,1
68,92383,672,56,19251,0
57,71630,497,15,25091,0
48,44650,561,83,1698,1
68,55568,818,5,44187,1
67,83495,401,80,8571,1
48,54867,369,6,5140,0
43,98928,777,61,16968,0
42,84981,321,74,30857,1
63,43181,597,16,182,1
23,60004,843,69,42912,0
68,24442,587,54,33319,0
44,81424,561,65,29316,0
49,96886,755,69,45384,1
29,24927,694,12,36128,1
64,28179,684,38,20560,1
47,98971,646,20,43973,1
41,31132,632,72,21978,0
41,82660,464,8,48365,1
39,21744,414,71,34180,1
21,48642,648,94,3152,0
36,33417,724,44,47464,1
42,30863,469,51,37574,0
22,26770,359,83,36900,0
21,34914,430,25,25421,0
46,54177,312,79,15475,0
26,65710,438,60,28029,0
68,76694,612,55,8092,0
55,91814,496,65,38256,1
57,67291,748,89,40182,0
51,89895,525,99,28513,1
25,24743,568,92,11302,1
28,24893,512,85,43951,1
51,51852,698,64,45474,1
63,65907,698,23,659,0
49,46677,664,29,37214,0
49,28885,666,97,40173,1
66,50975,564,90,42027,0
22,98203,375,46,39030,0
49,35028,557,77,16569,0
22,20733,611,4,13276,0
49,33724,823,97,12205,0
18,81739,550,74,49033,0
23,83870,611,39,40210,1
56,53528,800,20,12410,0
42,70709,762,38,33894,1
44,32790,398,95,15783,0
63,62621,497,77,10279,1
31,41387,742,34,7203,1
65,76861,566,75,6326,1
26,45604,686,27,34347,1
45,66273,461,7,17637,1
67,86426,776,15,39896,1
41,91877,694,62,26992,1
26,55434,552,55,21164,1
53,22466,750,75,21460,1
56,48233,726,2,10981,1
54,35695,739,11,509,1
66,74194,460,46,37566,1
59,46255,327,55,45786,0
51,66127,415,25,21249,0
20,35270,811,56,36997,0
38,82592,356,79,4834,1
56,99228,526,66,45384,0
54,26671,444,22,39187,1
59,70707,590,74,32243,1
53,22433,341,70,28512,1
19,29685,528,32,28334,0
34,71460,731,59,26460,1
68,96016,444,77,47104,0
58,39622,653,32,43970,0
46,87627,499,2,24640,0
42,44744,364,13,41657,0
38,78207,427,71,10457,1
36,91754,531,59,12235,1
46,53561,724,32,14021,1
20,30635,541,29,48049,0
56,65813,493,39,34423,0
29,28110,543,53,9398,0
61,67408,483,42,675,0
68,39786,317,75,7571,0
43,34037,618,76,19337,1
56,27093,379,52,26249,1
48,43845,705,27,28830,1
25,57400,523,91,12371,1
52,80301,729,30,25560,0
22,79119,838,1,5036,1
44,42088,382,90,19742,0
43,45765,332,99,10990,0
44,88029,424,60,1000,1
30,72836,452,8,44296,0
40,55529,305,92,38516,0
18,97600,731,4,20464,0
67,35494,551,95,28631,1
45,79124,392,61,34788,0
32,60528,359,57,27308,0
30,56297,745,76,33687,0
57,33504,826,81,9677,1
22,92041,759,37,33223,0
56,77683,593,18,10864,1
43,24550,698,98,36698,1
64,29992,458,86,49020,0
24,60479,413,48,30953,1
52,38715,703,12,14813,0
66,67323,712,41,3441,0
39,39517,756,35,44007,0
26,55841,763,77,27303,1
18,65691,574,90,42809,1
32,32163,845,34,42193,0
47,71525,451,77,20428,1
20,75815,668,48,45851,0
23,81357,440,67,32431,1
48,39595,386,59,3635,0
22,99486,807,61,49393,1
21,29106,567,38,3395,0
42,55706,835,59,24867,1
28,31484,579,56,30359,1
60,43722,508,99,28281,0
31,40848,826,5,24830,0
42,97854,477,23,42040,1
66,79782,651,98,44802,1
69,81596,494,71,47404,1
44,62260,808,92,786,0
46,21079,671,31,27110,1
69,42038,319,10,15280,1
58,58661,576,47,648,1
18,66821,695,99,13781,0
63,84585,399,25,40185,1
22,64667,663,50,28821,0
38,38338,702,6,1718,0
57,39844,656,38,16783,0
54,50013,557,37,20087,0
51,65902,720,95,42439,1
19,25372,565,88,46544,1
62,81053,587,54,2031,1
68,71398,555,93,40100,0
35,59387,764,35,16922,1
32,63654,713,37,33954,0
63,21425,569,99,18594,1
50,93427,304,2,41523,0
69,22278,632,79,38250,1
28,69380,613,44,13461,1
68,79085,763,65,16202,0
46,50030,806,89,21087,0
46,63087,648,10,41235,0
25,35638,402,98,32255,0
18,23937,752,69,44717,0
47,42290,475,61,11346,1
60,73385,302,82,12093,0
27,59089,408,96,24329,0
23,21825,426,89,37772,0
62,97927,350,2,40306,0
18,83717,341,31,34291,0
26,71634,328,32,5723,1
67,39271,800,21,38407,0
69,29522,385,82,33268,0
60,67060,660,9,35285,1
33,68576,525,87,15615,0
20,64656,497,38,20571,1
59,67739,732,87,25487,0
19,60762,633,16,2320,0
25,79902,383,56,6183,1
47,38734,454,15,36144,1
35,47817,686,24,487,0
20,56760,380,52,6717,0
23,97380,495,38,6930,1
62,98122,760,80,4656,0
68,49317,481,43,31093,0
63,76814,532,85,22609,1
30,73389,366,26,26404,0
32,74251,644,58,43356,0
39,95482,661,45,25614,1
36,51478,358,35,1926,1
67,85165,684,45,25714,1
61,20977,569,26,40867,1
25,71409,525,67,10991,0
31,75501,681,26,19446,0
40,80543,750,7,22436,1
42,34008,708,23,23109,0
50,31509,615,55,9767,0
18,75110,844,19,33357,0
18,51579,560,13,47403,0
34,24356,402,87,39105,0
35,95824,571,65,20265,1
69,70279,531,6,31276,0
42,27167,419,72,10669,1
32,47824,830,92,29552,0
68,35310,694,92,45667,0
44,85840,768,80,22582,1
47,93825,756,96,18929,1
26,81584,317,23,36628,1
42,59177,386,62,23940,0
51,49105,785,6,31699,0
57,96320,467,71,7929,1
57,49097,760,71,30037,1
64,37623,718,61,9895,1
28,66263,740,9,23894,1
32,50324,327,90,37369,1
68,93066,745,83,32248,0
46,20091,398,91,20748,1
47,87777,386,41,22615,1
28,91098,826,77,1386,1
18,21196,435,85,45531,0
34,22840,314,28,18499,1
28,28450,492,4,45808,0
46,65646,590,72,27395,0
63,76947,357,33,49831,1
29,41048,722,15,5436,1
47,86689,652,57,28513,1
61,73368,650,7,47955,1
44,27906,777,70,38928,1
53,66204,470,50,29055,1
32,53142,362,80,15511,1
26,74842,510,64,9711,1
48,66515,461,66,7902,0
42,99068,681,89,20447,1
32,43053,781,51,10938,1
51,41485,620,19,1598,0
33,26057,485,52,46556,0
40,52240,817,69,7750,0
50,58726,575,59,5555,0
46,45284,646,58,49461,0
49,49838,694,20,20366,0
49,51437,401,23,17644,0
33,68612,545,79,17093,1
32,70978,301,9,10037,0
38,36188,441,7,46335,0
45,54168,501,3,31952,1
31,44923,377,88,40288,1
38,33253,525,85,13244,1
41,64334,508,94,34603,0
52,85735,839,18,43520,1
55,58857,337,58,20030,1
60,23373,650,80,19386,1
24,74985,460,81,16514,1
48,62066,799,49,34444,0
39,20502,353,27,49290,0
42,78138,544,74,15932,1
63,44337,687,62,779,1
59,43933,805,20,8143,1
21,23484,448,47,22944,1
50,90786,580,21,49192,1
53,23152,606,79,17155,0
43,81634,633,11,28375,0
46,53606,312,10,32995,1
64,80318,541,14,26030,1
23,23580,744,57,47211,1
36,49914,320,48,45510,0
67,99485,682,73,13138,1
42,90092,360,30,2168,0
27,59697,835,15,25465,1
53,92789,516,81,42309,1
65,38059,334,54,2979,0
68,55878,578,96,42553,1
60,24797,495,33,27477,1
27,41933,354,16,27330,0
33,71293,401,83,2765,1
32,43092,427,51,48132,0
66,70539,451,66,23569,0
51,66046,616,57,29083,0
63,81659,307,4,15133,1
57,96450,544,5,32099,0
32,57263,525,38,26078,1
18,37497,315,8,27766,1
23,21171,448,58,47761,0
69,24227,748,24,16792,1
36,53666,626,31,29217,1
60,50396,789,21,23796,0
23,65684,703,78,12155,1
68,38802,717,71,27335,0
21,20372,473,67,39771,1
27,94369,415,26,29254,1
60,47867,455,28,33598,0
57,86756,592,83,5729,1
26,55627,452,13,17048,1
18,75781,716,59,27893,1
68,43214,460,53,45248,0
34,92539,656,65,47210,0
58,96989,594,38,37434,0
45,66722,695,9,38721,0
66,89912,784,85,22241,1
29,73623,505,65,5822,1
63,83075,660,72,44811,0
58,95749,541,22,34475,0
56,57433,501,26,43317,0
33,55038,363,63,28825,1
31,26826,711,92,39733,1
23,92316,784,81,34389,0
64,84278,721,61,46494,1
47,67167,406,57,21472,1
62,67290,554,21,22407,0
43,80977,620,92,18255,0
37,49840,302,82,43085,1
22,44144,539,33,25027,1
32,36211,408,93,19479,1
48,98977,797,95,19410,1
35,66198,808,12,21882,1
30,33731,772,59,38005,1
60,23350,656,46,39192,0
28,61307,462,83,25646,0
61,72697,784,97,41839,0
68,65162,566,94,3600,0
29,40465,729,6,10595,0
36,96716,455,20,36417,1
36,38994,446,33,10348,1
18,38763,419,29,13033,1
31,38344,573,53,49799,1
34,59387,819,59,13053,1
19,70570,560,54,6948,1
56,59909,371,53,11012,1
55,20906,585,35,4269,1
38,54766,563,26,46595,0
37,97212,463,23,34618,1
69,90041,373,37,34095,0
40,60906,660,27,38972,1
47,58787,639,48,7476,1
18,78057,337,48,41965,1
23,54300,509,23,12431,1
32,65500,802,38,38603,0
34,82695,594,50,10520,0
53,41114,673,30,45518,1
43,27175,759,51,19903,1
19,94197,598,18,34253,1
65,93848,668,50,19131,0
62,49357,381,64,43077,1
28,99425,390,94,26723,1
60,50742,371,83,34114,0
65,64833,718,64,492,0
27,94717,395,42,25882,0
21,34143,308,43,12816,1
36,36004,307,1,1523,0
43,22466,428,45,15487,0
56,28328,324,68,10991,0
35,83221,821,81,12706,1
61,34061,792,37,11588,1
39,97906,769,70,33469,0
59,46280,730,31,29565,1
46,84628,483,38,17873,1
32,63545,596,22,14803,0
61,58989,699,85,11802,0
50,90111,452,86,46251,0
59,89414,841,45,42064,0
28,41065,744,35,41399,0
37,27973,348,93,17611,1
44,67045,773,24,26556,0
68,43546,631,62,21250,0
32,64572,597,17,30861,1
20,20043,362,45,40620,1
33,40983,650,64,3534,0
45,49534,837,50,18342,0
69,97918,721,23,2455,0
65,62018,455,74,21949,1
59,21945,753,93,18177,0
32,92264,812,27,31939,1
57,87252,646,20,46947,0
43,76815,819,12,33153,0
51,24876,756,38,1546,0
53,89308,607,58,29584,1
44,95250,822,70,19211,1
31,44794,815,54,21492,0
67,97744,807,90,34642,1
20,53448,683,88,30284,0
20,87869,336,66,38227,1
40,36768,646,68,35639,0
22,22327,700,94,19998,0
19,82227,564,2,6302,0
55,39381,817,62,8004,0
53,28400,556,61,19111,0
19,37249,313,32,45322,0
68,51264,695,6,42675,1
32,84220,371,58,13847,1
19,52883,625,65,22845,1
53,84571,767,87,36190,0
45,72306,770,29,20993,0
31,92536,546,8,31961,0
29,70560,352,55,35600,1
47,91405,348,43,12091,0
52,65955,347,88,11446,1
25,36994,728,54,13258,0
49,23315,709,13,23415,0
37,68230,822,12,29110,1
59,54528,396,69,16755,0
68,33548,696,19,1518,0
32,45122,823,82,41689,0
31,77035,570,15,28125,0
43,30595,519,76,2623,1
42,96146,340,75,362,0
36,48973,520,5,14675,1
37,31189,699,19,11082,0
68,78438,632,2,16968,0
43,55459,525,36,3363,0
49,62059,730,9,36762,1
40,77158,530,72,36997,0
31,93550,489,31,43035,0
39,78181,457,47,20748,1
47,65968,826,94,42860,0
45,58352,543,56,22922,0
55,61862,317,14,20692,0
57,57731,613,59,35223,1
47,76646,610,23,12618,1
68,86582,834,71,19500,0
20,61179,392,21,35375,0
52,30267,407,72,3539,1
21,67829,643,68,7165,0
56,59445,816,72,22812,0
51,41955,642,75,46333,0
62,47479,589,24,32241,1
28,41178,758,9,593,0
30,67607,776,81,17786,1
19,40687,596,18,26425,1
53,81037,563,21,13435,1
47,27228,429,95,44683,1
33,77996,336,9,49311,0
49,38656,340,45,26363,0
32,59389,755,98,26974,1
40,55767,335,81,32007,1
64,69878,505,21,23934,1
52,32218,375,87,47882,1
62,83684,609,44,40729,1
34,96966,632,36,44584,0
35,54984,563,98,38587,0
49,88804,488,74,6546,0
33,41180,421,94,38575,0
18,34513,751,36,2238,1
31,28374,690,32,15881,1
19,90130,728,27,14974,1
23,32182,301,65,48562,1
43,75776,654,81,32027,1
61,59545,379,44,16401,1
25,46436,587,73,9311,0
41,58454,543,82,46499,1
56,39943,311,22,38020,0
67,38745,312,94,16977,1
60,98143,841,75,2941,0
48,76309,666,42,31567,0
38,96876,513,79,14338,0
37,84580,763,64,23941,0
19,32001,600,12,47311,1
60,39123,780,53,45867,1
57,29991,770,90,19958,1
37,71667,404,49,16324,1
66,53551,473,6,43867,0
39,52915,587,99,3379,0
30,69436,638,66,9856,0
37,56626,329,64,39931,0
61,65993,336,23,3204,0
48,49912,653,4,49219,1
40,90180,546,43,41692,0
43,93854,635,67,17729,0
60,82003,559,73,30971,1
47,98390,562,83,19898,0
62,77863,381,2,27614,1
26,91890,464,19,12926,1
56,85991,345,1,42649,1
59,74318,803,71,36237,1
49,81761,698,74,47656,0
61,58283,670,69,25064,1
57,25440,547,7,7242,0
29,32364,454,54,20946,0
29,62086,631,38,35273,1
44,87194,352,10,26547,1
63,55739,494,24,26153,0
43,64553,594,6,721,1
60,20817,441,39,22459,0
31,89193,795,7,44539,0
31,24052,770,94,45045,0
28,24673,533,48,4479,1
51,95784,827,91,26968,1
25,62622,670,33,23950,1
56,95503,690,67,4078,0
32,97349,838,58,19308,0
21,81062,331,39,36000,1
18,60706,731,64,30884,1
52,46265,790,4,15790,1
23,34726,693,37,49827,0
68,97939,701,69,32941,1
19,51458,777,31,19507,0
64,44646,798,40,6255,1
36,97526,327,45,40263,0
48,45052,681,86,17527,1
36,61108,763,41,21366,1
40,87817,833,72,11929,0
26,63175,671,32,2076,0
36,78804,747,80,34049,1
30,22287,682,14,6679,0
25,55562,724,48,34577,0
45,67669,722,45,46880,1
44,98880,784,70,23277,0
55,60640,373,15,23252,0
59,28035,452,11,38741,1
26,21871,705,90,20896,0
32,42166,447,85,12704,1
63,30293,816,17,41639,0
51,29986,634,27,22717,1
42,47565,649,31,7949,1
18,98641,685,78,5401,1
28,39729,530,33,39578,0
32,55954,686,2,7177,1
43,38690,599,23,35684,0
64,60071,633,62,30278,1
55,62783,335,54,720,0
50,51581,720,37,43050,1
66,39474,377,90,45536,1
52,48488,706,2,22781,1
63,56061,736,36,49039,1
44,38757,378,91,17006,0
69,92879,745,13,24156,1
29,58057,626,4,46385,0
37,88596,357,88,19278,0
29,48884,844,88,14269,0
54,66414,801,11,16127,0
23,21770,476,40,5211,0
37,90954,631,17,1203,0
40,38893,478,39,27537,1
32,26457,357,87,16263,0
45,67269,451,39,35464,0
51,58859,680,69,24762,0
25,34972,520,30,21701,1
37,93230,419,71,4193,1
23,88284,471,62,35089,0
43,35396,609,64,14322,1
66,32381,562,46,15816,1
35,80280,560,55,20620,0
31,90261,780,61,31783,1
37,28290,632,2,25668,0
59,92361,784,64,14950,1
62,36425,400,30,5987,0
66,56915,504,42,1815,1
18,91268,746,93,27812,1
40,61192,457,46,22827,0
57,51113,753,79,29229,1
33,51946,622,11,13355,1
62,54817,614,71,36155,0
56,55201,766,19,43625,0
36,70669,614,94,35693,1
25,40560,349,57,6217,1
41,44039,495,64,38274,0
61,31888,802,38,48144,1
33,28101,732,7,26994,1
30,31315,738,36,41462,0
67,95737,436,14,7015,0
47,85946,548,88,21585,0
30,45201,567,69,38106,1
38,60756,391,75,48729,1
36,27078,536,39,41912,1
44,22468,673,27,32844,0
55,92657,574,26,20923,0
61,47203,819,80,7887,0
55,32655,317,73,5937,1
68,44029,837,72,1429,1
40,62405,342,31,46799,1
33,27760,709,14,24391,1
63,72655,788,60,42385,1
41,97543,313,8,33696,1
61,28312,434,38,5951,0
67,86316,644,43,49517,1
33,72408,497,93,364,1
66,94500,483,32,39069,1
33,64021,661,84,14846,0
28,25590,306,45,47039,0
43,36650,523,86,372,0
33,59377,787,86,24361,0
58,84875,723,59,25612,1
32,29524,440,1,42188,0
35,33162,687,33,16231,0
57,42926,675,31,44713,0
35,44837,581,79,12013,1
52,58108,386,6,46948,0
22,64890,649,33,20942,0
19,69026,484,70,158,0
47,64182,507,75,6743,0
48,67961,670,47,6081,1
42,74905,815,86,10950,0
60,22693,500,18,33648,0
48,45421,575,74,36212,0
36,89620,395,63,19557,0
51,97314,364,92,5127,1
35,53170,628,42,30644,0
56,85946,595,90,15389,1
65,38353,467,82,6520,0
50,98265,527,8,10194,0
62,46098,781,6,11812,0
20,93641,706,90,22099,1
35,38023,748,47,21548,1
53,49032,719,31,8811,1
69,54753,355,97,36620,0
43,69421,648,93,14197,1
45,47824,514,83,23997,1
49,94807,642,27,5746,0
66,52569,469,59,30343,0
54,90793,646,82,26335,1
24,42693,626,4,34095,0
45,21179,640,87,37645,0
49,47148,728,8,22228,0
58,68632,674,24,10275,1
53,77580,675,5,3796,0
39,98736,331,48,27450,1
26,24782,737,75,25797,0
34,60210,363,14,15535,1
27,44801,689,11,49437,1
44,77064,595,77,9627,0
34,20934,469,22,7780,1
49,69534,504,14,42408,0
61,81631,755,20,11083,1
59,77536,489,1,27705,1
28,53393,757,21,47144,0
62,32501,756,51,6666,0
42,93125,300,89,44293,1
34,79631,396,92,26202,1
44,62147,342,96,12616,1
32,87251,312,56,6911,0
22,21805,438,36,27879,0
60,70960,794,2,4422,1
30,95892,539,40,24785,1
23,26983,776,29,48509,0
59,47694,795,48,44545,0
37,46565,550,16,3185,0
20,70644,410,91,35274,0
45,35270,849,73,36606,1
20,36842,516,5,20662,1
50,65662,403,57,46021,1
19,87663,826,13,24460,0
54,48317,697,89,20651,1
46,70072,313,5,10937,0
31,87138,679,9,11920,1
24,42352,451,49,7848,0
61,99028,589,19,4120,0
21,66915,407,5,23876,0
67,88677,647,96,4749,0
38,51502,345,8,28956,1
42,26071,760,19,30899,1
26,87451,315,3,9501,1
29,40591,321,23,30731,0
29,54498,514,43,41690,0
22,56760,759,10,28894,1
46,57530,468,84,49774,0
44,96250,833,21,12764,0
56,70262,388,19,15834,0
66,21288,538,78,34428,1
37,35114,344,66,20932,0
46,51622,393,96,29448,1
36,28460,740,26,39961,1
53,60902,494,37,25461,1
50,47950,811,40,17946,0
25,87148,738,92,44494,1
47,93844,527,24,5601,0
51,79267,805,18,14081,0
48,34122,737,17,13101,0
18,46648,825,43,33134,1
52,61171,449,37,49650,1
36,89960,698,19,21627,1
63,58628,627,77,4431,1
35,56136,835,20,2120,0
63,56690,725,81,7282,0
34,76203,339,27,19279,1
59,33308,626,4,6571,0
48,62819,692,31,31445,0
37,20055,781,60,530,1
46,49138,427,90,2119,0
56,23889,726,37,27691,0
60,76685,523,65,893,0
38,87077,832,12,17108,0
26,61458,773,42,19010,0
47,50047,360,80,34510,1
50,63128,589,98,9793,1
35,58447,407,88,5653,0
66,43897,497,41,12432,0
68,52773,716,24,36025,0
27,32324,762,37,21327,0
18,52234,386,43,47484,0
45,57089,626,68,41328,1
50,26514,761,8,42024,1
56,73396,352,80,42436,0
35,86793,737,9,23862,0
60,57722,555,88,10388,1
62,52307,653,39,32719,0
26,58866,599,1,48926,1
45,36474,434,3,19919,1
40,95480,649,9,41591,1
43,73396,534,48,30447,1
66,65695,345,53,12552,1
60,95779,461,47,49975,1
50,27019,601,47,49927,0
37,81743,796,63,9495,1
33,26105,830,11,8271,1
36,51683,790,49,30814,0
49,59140,329,41,44435,0
28,91728,563,55,8452,1
63,52874,385,3,43953,0
61,39350,573,98,39276,1
57,64215,387,99,11137,1
64,80444,407,80,12738,1
43,37179,351,14,23097,0
18,83144,665,67,25951,0
55,50526,819,6,30936,1
29,46384,696,16,8861,1
26,70175,462,52,3086,0
67,76926,493,32,47964,0
25,81840,647,34,47075,1
48,63862,772,96,40057,1
37,43433,684,97,15637,1
36,31717,478,77,26309,1
49,83898,641,92,31836,0
22,96618,498,18,46909,1
48,87885,325,53,28752,0
39,41060,650,37,26776,0
37,63076,774,88,45801,1
29,83421,476,1,31405,1
36,57589,729,29,35268,1
54,30688,444,91,21310,1
19,39325,743,14,46261,0
21,52147,768,24,19324,0
47,85870,488,79,13850,0
40,47978,360,74,1323,0
38,51263,347,24,45757,1
22,48598,689,16,11757,1
24,61104,824,95,27077,1
29,29889,712,29,34023,1
58,39387,362,9,28700,0
28,55515,717,36,25823,1
63,70903,639,75,32253,1
31,30433,405,19,5444,1
56,44507,629,16,29499,0
20,67194,536,9,48120,0
40,89896,579,44,48381,0
20,59250,686,53,5142,0
53,54979,327,91,8170,0
56,96252,699,98,28989,0
41,26666,556,75,49035,0
58,50387,680,83,26836,0
50,76444,789,72,3093,0
49,48454,526,43,20319,0
47,81911,827,84,13369,0
53,88442,500,41,49243,1
20,61023,714,11,1212,1
23,32199,604,13,42641,1
49,48011,415,81,37570,1
23,74101,792,43,35148,0
60,50842,399,43,32546,0
21,26064,479,87,17574,0
21,98569,584,54,4249,0
30,56986,418,50,47120,0
66,84687,403,12,49969,1
60,28053,500,73,6303,0
20,97504,384,91,10351,0
52,59028,787,89,1112,1
61,25409,566,87,21743,1
64,57632,447,55,7071,1
33,53321,373,39,17623,1
41,27995,484,9,35703,1
57,24066,514,89,42539,1
41,25468,727,89,4852,1
63,85681,518,10,1402,1
41,89850,614,15,36084,1
55,45460,536,37,27384,0
22,43186,546,51,8127,1
69,47301,348,3,32228,1
36,44962,826,24,44108,0
24,27028,750,88,18461,0
47,82066,641,9,17989,0
42,54405,438,33,15709,0
18,32563,819,14,31329,0
19,66200,336,3,38638,1
25,46392,831,56,21392,0
21,38665,555,70,4567,1
64,20052,321,80,5576,0
49,26348,834,35,22709,1
63,42411,333,17,43410,0
55,27748,533,69,10782,0
66,88491,477,62,49002,1
23,85489,346,86,8344,0
61,27234,771,16,7520,0
66,50595,735,13,27941,0
57,90674,806,12,30458,0
50,41332,771,74,2486,0
54,97784,324,10,35633,0
27,49832,485,52,5924,0
41,67286,513,78,19704,1
53,58138,372,97,19309,0
20,99894,353,39,10402,1
64,23843,490,41,12383,0
54,95817,315,28,13439,0
44,98745,818,86,29627,0
41,30260,454,82,44501,0
33,95130,434,79,31682,1
64,60585,641,17,34007,1
49,54313,360,2,6497,0
33,51933,617,73,19598,0
26,97154,568,77,17994,1
33,30732,614,85,35031,0
67,22962,510,78,22950,0
33,94697,316,15,27130,0
21,95818,554,66,1378,0
66,94631,827,91,27433,1
28,23763,740,34,2586,1
41,78086,496,85,40907,0
64,49003,525,37,1405,1
48,48535,318,48,74,1
67,89788,375,13,43453,0
41,58983,419,42,12122,0
41,54841,804,7,31914,1
41,47055,752,35,21199,1
53,57475,744,88,16206,1
49,51811,322,61,34700,0
32,88209,421,55,40672,1
39,67243,539,65,17284,0
51,20202,406,85,44401,1
56,89597,603,84,16729,0
29,52820,537,19,46148,0
34,34169,569,21,41570,0
58,53969,843,61,25190,1
59,83005,667,18,40118,0
19,23552,399,89,33082,0
56,78348,483,20,19840,0
67,63777,376,62,3942,1
23,20962,477,31,41666,1
68,43906,489,21,3976,1
48,81600,564,48,25881,0
66,48950,477,80,14427,0
42,36484,404,7,49299,1
45,72990,554,41,30041,0
62,91852,419,32,16141,0
43,87362,713,7,6017,1
